360, 0.00259438675189577
361, 0.00264291382088596
362, 0.00291585565045406
363, 0.00244376982263293
364, 0.00253884096617891
365, 0.00313822128632262
366, 0.00285134251166067
367, 0.00253249647119336
368, 0.0021621117179084
369, 0.00281294188975122
370, 0.00281359231727585
371, 0.00237099965043508
372, 0.00194840275632452
373, 0.00255862996169116
374, 0.00232469159497895
375, 0.00223934905618234
376, 0.00263755780741074
377, 0.00216176019115849
378, 0.00223261360770445
379, 0.00236246297973513
380, 0.00224287852900821
381, 0.00232581735759727
382, 0.00229515033704632
383, 0.00211746935742714
384, 0.00173871521072864
385, 0.00170053413456313
386, 0.00215180162112947
387, 0.00186121971472881
388, 0.00180599625684498
389, 0.00188388081986309
390, 0.0019270035915393
391, 0.00207449452198412
392, 0.00189648429141768
393, 0.00183143934606819
394, 0.00209210476743211
395, 0.00189118851000132
396, 0.00207613176143733
397, 0.00172723040473762
398, 0.00161296399481492
399, 0.00185962232660216
400, 0.00186382738568822
401, 0.00158767211269375
402, 0.00162463686080859
403, 0.00182362613599067
404, 0.00146037428693583
405, 0.00162052808606507
406, 0.00137606864326081
407, 0.00173083474273382
408, 0.0014343779209809
409, 0.00154425575348226
410, 0.00140505730424213
411, 0.00158297130786447
412, 0.00177015622715256
413, 0.00163593618616314
414, 0.00156980937993696
415, 0.00145424704049704
416, 0.00180800588069224
417, 0.001871945023559
418, 0.00200974261202612
419, 0.00203629918560879
420, 0.00193792568392347
421, 0.00196750410058179
422, 0.00211576814092705
423, 0.00220885333014301
424, 0.00229687038949559
425, 0.00228804264098968
426, 0.00234262614198486
427, 0.00248104006181576
428, 0.00254405932648887
429, 0.00282138292963685
430, 0.00293738771834531
431, 0.00318360506554558
432, 0.00338779665753422
433, 0.00385906644072506
434, 0.00408781697814395
435, 0.00466328616757766
436, 0.0054287428076233
437, 0.00606627344963059
438, 0.00726923279230671
439, 0.00800236421401551
440, 0.00994228468683198
441, 0.0115771980358704
442, 0.0134594987261017
443, 0.016424794469503
444, 0.0184909119395095
445, 0.0216822833737076
446, 0.0243042837405386
447, 0.0276643781177523
448, 0.0296827253569566
449, 0.0330745754083218
450, 0.0350058411758745
451, 0.036451030204895
452, 0.0373615931024491
453, 0.0384358881204925
454, 0.0391619603002596
455, 0.0398896240812869
456, 0.0412997016240158
457, 0.0418183457206684
458, 0.0423189516669281
459, 0.0439515866600005
460, 0.0452588324199778
461, 0.047390295197997
462, 0.0488240414889747
463, 0.0507731640671316
464, 0.0523986162235297
465, 0.0535439854089319
466, 0.0545744162248157
467, 0.0558761828796181
468, 0.056372630453353
469, 0.0574374291583729
470, 0.0584405864548638
471, 0.0587871377917498
472, 0.0600556787950422
473, 0.0619408001019026
474, 0.0648713325713815
475, 0.0677347703942609
476, 0.0718332537788729
477, 0.0765014350612266
478, 0.080855359054025
479, 0.0871488054317851
480, 0.0935823237802603
481, 0.100758418588105
482, 0.109607328025763
483, 0.119617556972804
484, 0.130252847553896
485, 0.140924968677667
486, 0.154103269049009
487, 0.170182233210704
488, 0.185664372495237
489, 0.204547864073739
490, 0.224669284027511
491, 0.245562161703866
492, 0.268958664086598
493, 0.293252025319293
