360,2.71E-07
361,3.39E-07
362,4.07E-07
363,5.01E-07
364,5.94E-07
365,7.16E-07
366,0.000000838
367,9.90E-07
368,0.000001141
369,0.000001321
370,0.000001501
371,0.000001707
372,0.000001913
373,2.15E-06
374,0.000002394
375,0.000002686
376,0.000002978
377,0.00000335
378,0.000003722
379,0.000004217
380,0.000004712
381,0.000005392
382,0.000006072
383,0.000006993
384,0.000007914
385,0.000009127
386,0.00001034
387,0.000011865
388,0.00001339
389,0.000015225
390,0.00001706
391,0.000019125
392,0.00002119
393,0.000023455
394,0.00002572
395,0.00002819
396,0.00003066
397,0.00003337
398,0.00003608
399,0.000039135
400,0.00004219
401,0.00004578
402,0.00004937
403,0.000053705
404,0.00005804
405,0.00006344
406,0.00006884
407,0.00007578
408,0.00008272
409,0.00009196
410,0.0001012
411,0.00011375
412,0.0001263
413,0.0001436
414,0.0001609
415,0.00018445
416,0.000208
417,0.00023945
418,0.0002709
419,0.00031125
420,0.0003516
421,0.00040075
422,0.0004499
423,0.00050895
424,0.000568
425,0.0006401
426,0.0007122
427,0.000803
428,0.0008938
429,0.0010124
430,0.001131
431,0.00129
432,0.001449
433,0.0016525
434,0.001856
435,0.0020985
436,0.002341
437,0.002602
438,0.002863
439,0.003104
440,0.003345
441,0.0035235
442,0.003702
443,0.0037965
444,0.003891
445,0.003902
446,0.003913
447,0.003856
448,0.003799
449,0.003697
450,0.003595
451,0.003471
452,0.003347
453,0.003215
454,0.003083
455,0.0029515
456,0.00282
457,0.0026955
458,0.002571
459,0.0024535
460,0.002336
461,0.002225
462,0.002114
463,0.0020075
464,0.001901
465,0.001801
466,0.001701
467,0.00161
468,0.001519
469,0.001441
470,0.001363
471,0.001301
472,0.001239
473,0.001194
474,0.001149
475,0.0011205
476,0.001092
477,0.0010775
478,0.001063
479,0.001061
480,0.001059
481,0.0010655
482,0.001072
483,0.001085
484,0.001098
485,0.001116
486,0.001134
487,0.0011555
488,0.001177
489,0.0012015
490,0.001226
491,0.0012525
492,0.001279
493,0.001307
494,0.001335
495,0.0013635
496,0.001392
497,0.001421
498,0.00145
499,0.001478
500,0.001506
501,0.0015325
502,0.001559
503,0.0015845
504,0.00161
505,0.001634
506,0.001658
507,0.0016805
508,0.001703
509,0.001725
510,0.001747
511,0.001767
512,0.001787
513,0.0018065
514,0.001826
515,0.001844
516,0.001862
517,0.001879
518,0.001896
519,0.001911
520,0.001926
521,0.0019395
522,0.001953
523,0.0019645
524,0.001976
525,0.001986
526,0.001996
527,0.002004
528,0.002012
529,0.0020185
530,0.002025
531,0.0020295
532,0.002034
533,0.002037
534,0.00204
535,0.0020415
536,0.002043
537,0.002044
538,0.002045
539,0.0020455
540,0.002046
541,0.002046
542,0.002046
543,0.002046
544,0.002046
545,0.002045
546,0.002044
547,0.002043
548,0.002042
549,0.0020405
550,0.002039
551,0.0020375
552,0.002036
553,0.0020335
554,0.002031
555,0.0020285
556,0.002026
557,0.002023
558,0.00202
559,0.002017
560,0.002014
561,0.002011
562,0.002008
563,0.0020045
564,0.002001
565,0.0019975
566,0.001994
567,0.0019905
568,0.001987
569,0.001983
570,0.001979
571,0.001975
572,0.001971
573,0.0019665
574,0.001962
575,0.001958
576,0.001954
577,0.0019495
578,0.001945
579,0.0019415
580,0.001938
581,0.001934
582,0.00193
583,0.0019265
584,0.001923
585,0.0019195
586,0.001916
587,0.0019115
588,0.001907
589,0.0019025
590,0.001898
591,0.0018925
592,0.001887
593,0.00188
594,0.001873
595,0.001866
596,0.001859
597,0.0018505
598,0.001842
599,0.0018335
600,0.001825
601,0.0018155
602,0.001806
603,0.001796
604,0.001786
605,0.001775
606,0.001764
607,0.0017525
608,0.001741
609,0.001729
610,0.001717
611,0.0017035
612,0.00169
613,0.001676
614,0.001662
615,0.001647
616,0.001632
617,0.001616
618,0.0016
619,0.0015835
620,0.001567
621,0.0015495
622,0.001532
623,0.0015135
624,0.001495
625,0.001476
626,0.001457
627,0.0014375
628,0.001418
629,0.001398
630,0.001378
631,0.001358
632,0.001338
633,0.001317
634,0.001296
635,0.001275
636,0.001254
637,0.001233
638,0.001212
639,0.0011905
640,0.001169
641,0.0011475
642,0.001126
643,0.001104
644,0.001082
645,0.0010605
646,0.001039
647,0.00101755
648,0.0009961
649,0.00097475
650,0.0009534
651,0.00093235
652,0.0009113
653,0.0008906
654,0.0008699
655,0.00084965
656,0.0008294
657,0.0008096
658,0.0007898
659,0.00077055
660,0.0007513
661,0.0007326
662,0.0007139
663,0.0006958
664,0.0006777
665,0.00066025
666,0.0006428
667,0.000626
668,0.0006092
669,0.00059315
670,0.0005771
671,0.0005617
672,0.0005463
673,0.0005316
674,0.0005169
675,0.0005029
676,0.0004889
677,0.00047555
678,0.0004622
679,0.00044955
680,0.0004369
681,0.0004249
682,0.0004129
683,0.00040145
684,0.00039
685,0.0003792
686,0.0003684
687,0.0003581
688,0.0003478
689,0.0003381
690,0.0003284
691,0.00031915
692,0.0003099
693,0.0003011
694,0.0002923
695,0.00028395
696,0.0002756
697,0.0002677
698,0.0002598
699,0.00025225
700,0.0002447
701,0.0002375
702,0.0002303
703,0.0002235
704,0.0002167
705,0.00021015
706,0.0002036
707,0.0001974
708,0.0001912
709,0.0001853
710,0.0001794
711,0.0001738
712,0.0001682
713,0.0001628
714,0.0001574
715,0.0001523
716,0.0001472
717,0.00014235
718,0.0001375
719,0.0001329
720,0.0001283
721,0.0001239
722,0.0001195
723,0.0001153
724,0.0001111
725,0.00010715
726,0.0001032
727,0.000099475
728,0.00009575
729,0.00009221
730,0.00008867
731,0.00008533
732,0.00008199
733,0.000078845
734,0.0000757
735,0.000072735
736,0.00006977
737,0.000066985
738,0.0000642
739,0.00006159
740,0.00005898
741,0.00005654
742,0.0000541
743,0.000051815
744,0.00004953
745,0.000047405
746,0.00004528
747,0.0000433
748,0.00004132
749,0.00003948
750,0.00003764
751,0.000035935
752,0.00003423
753,0.00003265
754,0.00003107
755,0.000029615
756,0.00002816
757,0.00002682
758,0.00002548
759,0.000024245
760,0.00002301
761,0.000021875
762,0.00002074
763,0.000019705
764,0.00001867
765,0.00001772
766,0.00001677
767,0.000015905
768,0.00001504
769,0.000014255
770,0.00001347
771,0.000012755
772,0.00001204
773,0.00001139
774,0.00001074
775,0.000010153
776,0.000009566
777,0.000009036
778,0.000008506
779,8.03E-06
780,0.000007551
